,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10
ZNF70,0.761230701625484,0.647940894535849,0.522984717890977,0.505852786779457,0.995993646100442,0.624115341811827,0.74818991719084,0.600476807262618,0.560218264913344,0.844280597859258
VPREB3,5.09703086435511,6.76584822807173,6.16629683520134,6.2978399837864,3.18818706897979,6.59467720739445,6.39147965750883,6.00788122759387,7.28869510991661,5.52435630846612
CHCHD10,5.25276287243835,5.12173246056294,6.31197350459198,6.23944224892124,5.67326483522987,4.83112282370641,6.84888085957874,6.92195585472182,6.39025547552568,5.34279711095897
MMP11,6.10598133230587,4.69939116212923,5.51534496083139,5.04494928075379,5.32530746878924,3.24848274214992,6.94967009268683,8.1226009285033,5.04163211047401,7.83289974390749
SMARCB1,4.63189715107505,4.29776693714763,4.40030127545065,4.11789182266102,4.33037883052678,4.2217590662049,4.75504988313179,4.73507240031829,4.33832620433695,4.38072196079086
DERL3,5.14822548209708,6.32692884112217,5.33222896590082,4.69071227499188,3.81041420311151,5.7071056997174,4.95936048832095,4.61148096523072,5.5654837490705,3.2266973387522
SLC2A11,2.56018444352339,2.38092894426875,2.52947126872894,2.2032247245151,2.29966039229916,2.40326115463474,2.56555316925476,2.64820341869825,2.45674021596558,2.63188221119341
MIF,12.4460778724893,11.7620020517051,12.2543180266757,11.8797027460148,12.7081984438041,12.185708213863,12.4210976376087,12.7503928550902,12.0588863412861,12.0687469903427
MIF-AS1,1.45199883051195,1.97784664387716,2.31737488319039,1.3002301431348,1.62205967798247,1.50039431978629,2.131282808515,1.95394240938795,1.56175971840734,1.52098647950634
GSTT2B,5.00672076768197,4.88259219905238,4.43073254930265,4.40373054138272,4.19394660881214,4.342125916577,5.19378316877089,5.18910282349717,4.73517029194403,5.11383891769491
DDTL,1.7165237607755,1.69240841676432,2.45216279557098,1.60739643546076,2.42291149197577,1.9334446165746,1.94562102504671,1.88038300047387,1.89995082335296,2.16644786037197
DDT,8.53256353487998,8.6619164400184,9.44256912898438,8.75187661279623,9.24649679453208,8.75071622553256,8.81691941170781,8.95086008392817,9.09400428993962,9.02020533648958
CABIN1,3.56515813309446,3.6535540492385,3.53727541941068,3.64631040250667,3.38326419081642,3.43002790807831,3.73956466191937,3.79016004941113,3.83866191486167,4.19153262137548
SUSD2,2.55275302008209,2.98115963547365,2.04028175266197,2.7737769994779,4.10278115609281,3.84069154253228,2.17687864583741,1.75375503814433,1.8021981352793,3.6886166412944
GGT5,5.67231396028766,5.58718033431458,5.27770878928214,5.55108454593293,6.35556267019875,6.29696165905422,5.61106646483843,5.21387830953153,5.63071958672209,6.46494099003366
SPECC1L,2.53795809935091,2.49515826590033,2.37840545363599,2.37330245503357,2.60586450866392,2.59327963145862,2.64390016628228,2.83103658261701,2.45847140177653,3.17722228861772
ADORA2A-AS1,0,0.0356621428039122,0.213583687093351,0,0.131085185453938,0.0414126847048378,0.0946910301602631,0.0333534336376337,0.140273627864091,0
UPB1,0.18030087161599,0.3585916423741,0.0944162502042463,0.152164324411581,0.225680822773981,0.142326443049016,0.0569367120030808,0.16980676283509,0.125509003530228,0.383737875412482
GUCD1,4.27398779520584,4.23889854859391,4.92577932690553,4.37995249301697,4.44380400217424,4.46075184501486,4.29416825416903,4.36651572946438,4.11629222187261,4.50239361625663
SNRPD3,7.21262432577665,7.06637220064586,7.58393389885688,7.06060517702609,7.054769380077,6.89429369778608,7.59822869704183,7.56958793266662,7.31395300406632,6.99916361194888
GGT1,2.63268552629696,2.86694608483642,4.10903116463287,3.71310352801166,3.59005272707377,2.72415732910164,3.47781692067473,3.49831532470346,3.67893641793486,3.15145589670281
LRRC75B,2.01397969087099,1.82186487245293,2.36793549371392,1.53240722876052,2.29911757952604,0.866541317471482,2.55445842195454,2.73288606542322,1.45636524583132,1.14390843730742
SGSM1,0.356335972839946,0.49594329295216,0.751250694417576,0.679873046666565,1.07975579841211,0.522491085371967,0.64517453672189,0.709563079791369,0.914370029289841,0.714858728474467
KIAA1671,2.00494529182747,1.84546989678771,2.30371672884828,1.72658029260618,2.01059793423192,1.27488896633816,1.66776807528624,1.68596513033726,2.06256830865327,2.25528733104796
CRYBB3,0,0,2.57133916708578,0.705989051221028,0,0.185606098396354,0.713386528042902,0.912366206226023,0.311171349015519,0
CRYBB2,4.03584415733606,4.27109675739783,4.28021292153497,3.27208539208072,4.97246549444458,3.79633854739068,2.33577047607812,2.67868710948472,4.61992098248051,4.96875580425426
LRP5L,1.86265981009238,1.35035647819428,1.95675273265887,1.59775553041339,2.06707799569002,1.62234620803573,1.99111827061408,2.00619248287596,1.61533092028021,1.12280278471768
ASPHD2,1.33374366644401,1.45222170214402,1.59344407254674,1.54689967518975,1.09608394656101,0.930287657448056,1.63677589540837,1.76803525799842,1.67742919659517,1.789483945885
HPS4,2.34065909848079,2.13690244182049,2.52806965295456,2.160870345955,2.5194807334604,2.39755475449886,2.21763299426571,2.40987776110712,2.04942591346505,2.46107333394753
SRRD,2.22158047397276,2.01313313267084,2.30330482174991,2.06148053928746,2.44326875811529,1.95642643203918,2.06401653667839,2.11761945437506,2.10031181573609,2.45237044711003
TFIP11,3.53493670813856,3.42535993995079,3.65679442475261,3.58031367693968,3.84812332630164,4.04480942377581,3.26897665985418,3.43512863458957,3.55488992685887,3.96317510831304
TPST2,4.69594867374112,4.77223291133407,4.50159475880174,4.54889295500586,4.49311728271136,4.49277804547667,4.27012439363184,4.42975389594995,4.71076610412718,4.86029042697052
CRYBA4,0.640519875013838,0.99828342558398,2.17664069750425,0.341260017847963,0.559677429718943,1.11157241830302,1.23391145344577,1.03479613268184,0,1.43603771693261
MIAT,1.93945692926917,1.99177975537847,1.42360263402163,1.89149495165851,1.66510998332188,1.7341182411546,1.72683407002267,1.59595566444761,1.95902267362549,1.77877693463473
MN1,1.24425854413109,1.90182065060058,1.44029484785112,1.72285668666756,1.34048731678464,2.20953061853789,1.85780094777846,2.2568072480371,1.16753911529811,2.37244205696124
PITPNB,5.16934941221422,5.13604651809594,5.22077549989149,5.0325986912129,5.4429850178201,5.60732547869699,4.91234288854211,5.03712947340162,5.00907425186775,5.54786606946781
TTC28,2.15037674107074,2.46169245183935,2.02594874783604,2.06711455937469,2.01370193568433,2.04776842064602,2.42387256078178,1.77418193869354,2.37153947409571,2.65611981866559
CHEK2,3.06111709269809,2.81558500810257,3.0849300250084,3.05375553073946,2.57277336935113,2.48498534241755,3.43886654215679,3.23806178025745,3.27848103003655,2.92665252751013
HSCB,5.73449470580477,5.78085701208378,5.93308093375068,5.79807952225892,5.66786250815065,5.5869989816371,6.01061607344698,5.80862495787438,5.91090365746815,5.91450816697887
CCDC117,2.67021290361214,2.65925665574061,2.86536545044374,2.69813416536792,3.4380302262626,2.73207916498793,3.10451999371271,2.93076579238517,2.62894028891726,2.81984708849617
XBP1,7.14730177418741,7.52730379906456,7.27277019216748,7.14495708167145,7.36280363703791,7.50104866247021,7.17648157531068,6.87508807768959,6.990399124854,6.70038584182926
ZNRF3,2.07488524181226,1.43472216597591,3.25486008093344,1.9705321973306,3.18892198659667,2.44650199992101,2.4255398996732,2.58606307739884,1.40549119921366,1.61974465938367
KREMEN1,2.04904296342542,1.86955289573319,2.59755968212172,2.03411199212768,2.13564696025049,1.8145608489004,2.54637057346227,2.06951173949679,2.67560520804835,1.19565726012005
EMID1,2.53920120760372,2.70214848666349,2.67268437004049,2.3482019885396,1.88192215581736,0.807099321393071,3.4276095660976,2.06533712408199,3.37440866053699,1.43603771693261
RHBDD3,4.02124639131098,3.92330414512066,4.68262553832344,4.29699452186694,3.93815112086665,3.90902393316824,4.39106729367222,4.38412137564482,4.11064272560685,4.39434481569126
EWSR1,5.59451726935675,5.51835567587427,5.81927966202311,5.65128969537359,5.75352817293768,5.72847562760499,5.60094157005176,5.59131611690692,5.79110290224724,5.84287930038691
GAS2L1,2.74280898703253,2.78149938617799,2.25114209721735,2.22947362252314,2.09637413073575,2.29476446337719,2.60969321330097,2.63088721203141,2.79159556473181,3.25302574277849
RASL10A,0.97632382281245,1.13924546628788,0.946260152960934,1.34159117227684,0.233641195543642,0.765274111453561,0.555981032833458,0.931881680623085,0.811408159022322,1.17979323455069
AP1B1,4.83747423579655,4.51731549138881,4.9063518299572,5.1484028904656,4.9707392809607,5.05615933994206,4.65209939502225,4.83649748710901,4.63587902808801,4.7548529353677
THOC5,3.39605681713373,3.22487612617228,3.13225196868717,2.75007439502658,3.4564404604503,3.2649188738603,2.95442004802301,2.93391216987785,3.13507262383873,3.16512386271937
NIPSNAP1,5.20050669874358,4.83266255115577,5.44934871297942,4.99565285059324,5.3566402991648,4.89369913953893,5.82032705502149,5.7874881824361,5.39409611364599,5.34174228884374
NF2,3.1719769129913,3.14080913655803,3.06331084495032,2.83751807285818,2.88360363141023,3.22052505085241,2.94751039156426,3.0321902578471,2.7458164687284,2.70202983826375
ZMAT5,5.00381844124021,4.79196331334219,5.11731735947225,4.74083863841037,4.75491293031411,4.45348787380231,5.16707399507005,5.15451712909804,5.1061929982436,5.1671323232612
UQCR10,10.1670093988807,10.1113662014845,10.5856941828031,10.2590174452008,10.0080612107587,9.91908379374882,10.3389462686271,10.500945872527,10.482931715957,10.137250891977
ASCC2,4.46215325825008,4.33153240098361,4.9093301576461,4.67240463564354,4.4706111264188,4.85946224808765,4.66766819738702,4.68595481796961,4.86797657482406,4.80145656300267
LIF,3.89341744646969,3.28253467607355,3.71996928977871,3.27388609533872,3.987074420953,4.69299955323067,3.63735232560466,4.07718861892779,3.14006016071466,4.48473684458249
OSM,4.78642004422438,4.94552981807622,4.43756662239598,5.55685402163608,5.16282631131818,5.98817279343439,5.43429255205847,5.76008168215605,4.21933186980209,5.64470333101492
TBC1D10A,3.67320858791161,3.9654678333267,3.79504560486707,4.05432209641507,4.07362791475316,3.9107137200541,3.8869881719195,3.88749655573996,4.11202380111556,4.17638257303049
SF3A1,5.22883944995989,5.25464099647022,5.38149788071657,5.42820802510339,5.71868564046698,5.83622360834399,5.19493869856007,5.22682573637826,5.37171280998452,5.76072126763266
CCDC157,1.29939110346557,1.17199047487742,1.07017541025156,1.13340982240088,1.62809674823353,1.72762284552436,1.17854108931642,1.09935316372531,0.952604138388208,0.956609190412863
RNF215,0.760334229914579,0.829666244485801,0.642636278091607,0.730538310204612,0.752303727733797,0.65400822887474,0.754704128578356,0.901573120847566,0.826605482123016,0.931770970345887
SEC14L2,2.20469418902165,1.72834355043557,2.03226411918269,1.43577664311729,2.75090505681577,2.59093415757951,1.83913784602417,2.4552477593063,1.34383487990473,1.79131160824648
SEC14L4,0,0,1.25994351215357,0,0.368509913685545,0.0628803419997909,0.3621993648603,0.551025572800345,0,0
GAL3ST1,0.196717944987864,0.371127964528356,1.64965642432553,1.26008622927515,0.580657871355196,0.155469198029131,1.70176117742686,1.96118646771926,0.949326280424692,0
PES1,5.02949585250135,4.77416685675073,5.50561022570477,4.70382053769796,4.99227955594381,5.11402274446933,5.05291259700777,5.18187559696464,4.62031073054841,4.60404162077179
TCN2,4.58565200587616,4.7988620088099,4.6017556432311,5.15724255766341,5.06212872270062,5.130190733976,4.71278436237635,4.7452584112037,4.91067263454231,5.42230416271956
SLC35E4,2.81277273886072,2.0745631155002,2.95789203616582,2.08310381048959,3.04258177993024,2.29614882110513,2.56935948969118,2.63245492602199,2.37598319883275,2.31020807764197
DUSP18,3.67358475744604,3.33262016182536,4.53681816464135,3.46905978354733,3.8093230520462,3.07339597588195,3.55214949989586,3.64765423387861,3.51263087775876,3.82663373653854
OSBP2,0.983450127456913,0.852976921572624,1.03772184504267,0.93469412962251,0.98755694273995,0.546168080686519,0.89185554655018,1.00669670507225,0.723946024644583,0.142790384103117
MORC2,1.68498076783865,1.5511865520691,2.0653979797295,1.45227663974965,1.93947617324024,1.69883206032497,2.0075239446726,1.9739683879163,1.62897370391178,1.77564139671928
SMTN,4.13741100417096,4.00192551064986,4.21461443572437,3.50593687441939,4.17558137404977,4.00747451880144,4.09192734279638,3.95228404191084,3.43379624272226,4.86257273731881
INPP5J,1.9541641400486,1.07629971481302,2.19589276571196,1.11359199887211,1.72483874400704,0.663695944256187,1.61129840106626,1.95363168765226,0.923057332128494,1.3638271670796
PLA2G3,0.659623275564415,0.301950914813734,0.0985300969377896,0,0,0,2.00853091652072,1.76264709070038,0,0
RNF185,4.16708819820208,3.82181557651634,4.14898202712139,3.94828589579593,4.40142675305221,4.1748427250112,3.91276496337832,3.94614915848534,3.93263212856641,4.21838436269521
LIMK2,4.20483209357968,3.76274988181221,4.55108389895011,3.99308355392384,4.49987606727664,4.11310026083566,3.92851019608415,3.91972192450096,4.19735429254875,3.92621199317245
PIK3IP1,6.25319265760361,6.38792052944022,6.35316558974346,6.72862063391336,7.24877140577869,7.48873056949489,5.13894254015225,5.09949147822139,5.95613195739017,6.43952997858916
PATZ1,2.57463254612727,2.50419152324729,3.06040546195289,2.44433678533464,2.71066746071164,2.40204620632173,2.78124142368199,2.84836455237188,2.34363998372146,2.33338115751639
DRG1,6.36081123949462,6.21884322224265,6.67714872535503,6.17119820780576,6.50519449346833,6.39586723441293,6.39251526691876,6.40473434710854,6.23726337944115,6.20609682062104
EIF4ENIF1,2.27153576425736,2.46729198657179,2.58119356144567,2.20992158339211,2.4981910074383,2.29431285875336,2.40655310186656,2.46647918618941,2.38295955677396,2.34218354913485
SFI1,2.22153082913849,2.25646644788152,2.3305156901886,2.54391121105417,2.36642710135918,2.33879411125153,2.51788744517038,2.72881155017927,2.53616588746236,2.98430288043651
PISD,4.03964461683344,3.79127463761553,3.99808785354266,3.66089606034095,4.032585470794,4.03663317203931,3.85070543978173,3.99774504632106,3.57425801106465,4.02376492087886
PRR14L,2.77780046457969,2.80501493998872,2.93452269228509,2.83092859085107,2.62350315884541,2.6685526334371,2.57979544953739,2.81630077468655,2.73643252723743,2.63230116237647
DEPDC5,1.19300682221065,1.12550469661524,1.10652262342526,1.0382589003398,1.24416388279788,1.05688084421465,1.10031393323836,1.19768154933608,1.29749912941855,1.52903886278832
YWHAH,6.83413819976339,6.52247970055918,6.71881130043166,6.50325712308934,6.30491140891888,6.02982993064548,6.49820333581771,6.68929626044017,6.16269319028761,6.45655586865424
SLC5A1,3.44721061546138,2.28444682749495,4.96016631847253,2.67242263208012,3.85120448868688,1.98447964149954,3.52456296449245,3.73154909626618,3.34977058628152,1.94550652769691
RFPL3S,0.0616692406656686,0.0819760458154127,0.0929722007641129,0.0444355309812537,0.0779971082163732,0.117746037323564,0.0832860397856814,0.149618013520758,0.0423908511810166,0
RTCB,6.35519330133776,6.08075612105104,6.67785513746182,6.21095933946247,6.33370743834625,6.14505771667395,6.4337477362705,6.44040114706795,6.30938650885285,6.15749795444692
FBXO7,5.28643322704067,5.09933197268542,5.28145344948008,5.04991853119755,5.27117420637241,5.28571723373218,4.89577877448625,4.85097605278749,4.87202191028664,5.10950265387907
SYN3,1.07712326473138,0.50184016438824,2.15845222617282,0.277354416468785,0.202362691960685,0.111937133946212,0.424723855240846,0.575888753343344,0.084910312504097,0.492078784550216
TIMP3,7.28609261249057,6.92564123490593,6.64331555736309,6.54246065354033,6.82991100918797,7.39977548888914,7.57737687951059,7.65736049386435,6.54545532498508,6.53461460171445
ISX,1.56542226831447,1.43258298904892,2.86243230019063,2.72556838580588,2.3445177487437,1.21298939910386,1.47391487270609,1.476655698604,2.27249750549461,0
HMGXB4,4.24734705050832,4.12886536706238,4.01448464285913,4.12921907174844,4.18370059739938,4.35245314558496,4.19565826242576,4.11740629465522,4.04941092504522,4.31871974957758
TOM1,4.86771473209552,4.64364732457666,4.80529735947449,4.93255462482692,5.6846547445469,5.64682230406768,4.86501304751128,4.96048531342178,4.59989722506789,4.98032822616692
HMOX1,6.68865111678134,5.94364472292163,6.84200669416255,6.78839176449476,7.09109960759929,7.95355203358232,6.65303690207513,7.0094713292097,6.21479385551105,6.66157880249303
MCM5,3.77732369414926,3.78638212990503,3.66324764906941,3.82818676424604,3.06791072470116,3.7687391121391,4.10724142177019,4.04562128379221,3.8245236160177,3.97405418590075
RASD2,2.57064096603484,2.23785471864358,1.61003296941217,1.67451170938443,3.02127652625127,2.34669528964422,2.51604572817239,1.64770565830859,2.15802116182006,2.76657468859886
MB,1.26974045466937,1.30108872161603,1.92454684587923,1.81836943378203,0.442550581131792,0.682142459371523,1.46480861989349,0.912840968322362,3.15396500115613,2.37832675655045
